url,status,found_emails,found_phones,found_osoby,ico,jurisdiction,error_reason
https://www.homa.sk/,OK,"objednavky@homa.sk, homa@homa.sk","00421918301777, +421918301777, 0918 301 777, 28408306, 48 136 999",,3,SK,
https://www.homeandcook.sk/,OK,"shop@homeandcook.sk, GDPR.CE@groupeseb.com","+421 463 211 266, +421 232 199 930, 31341489, 300 349 636, +421 948 926 472",Vlastníkom Obsahu|Vlastník|3,,SK,
https://www.homepoint.sk/,OK,info@homepoint.sk,"+421249205611, +421 238 101 000",Nové Mesto|majiteľ|3,4,SK,
https://www.houseland.sk/,OK,"info@houseland.sk, reklamacie@houseland.sk, spolupraca@houseland.sk",,Marek Stebel|zakladateľ|3,+,UNKNOWN,
https://www.i-living.sk/,OK,service@i-living.cz,+421 233 329 129,,0,CZ,
https://www.i-podlahy.sk/,OK,"info@i-podlahy.sk, david.pisarovsky@deokork.cz, info@deokork.cz","+420777938740, 29290775, +420 572 540 811, 35991010",David Pisarovský|jednatel|3,,CZ,
https://www.i-zahradnynabytok.sk/,OK,"info@i-zahradnynabytok.sk, eva.bartosova@deokork.cz, david.pisarovsky@deokork.cz, info@i-zahradninabytek.cz, info@deokork.cz","+421 221 201 234, +420777938740, 29290775, +420 572 540 811",David Pisarovský|jednatel|3,,CZ,
https://www.idea-nabytok.sk/,OK,e-shop@idea-nabytok.sk,"20900215, 30400225",Richard Kučerovský|ředitel|3,4,SK,
https://www.intimnenakupy.sk/,OK,"info@intimnenakupy.sk, info@2people.sk","+421 905 857 019, 0905 857 019",Veľký Krtíš|majiteľ|3,4,SK,
https://ironaesthetics.sk/,OK,INFO@IRONAESTHETICS.SK,"02 20&nbsp;924&nbsp;522, 20 924 522",,5,SK,
https://www.japitex.sk/,OK,eshop@japitex.sk,"00421944353060, 0944 353 060, +421 908 815 654, +421 944 353 654",Peter Hudec||4,3,SK,
https://www.jeans-shop.sk/,OK,info@jeans-shop.sk,"+420 605 837 535, 094 5401019",,,CZ,
https://www.johnc.sk/,OK,info@johnc.sk,"+421 911 914 575, 911914575",,3,SK,
https://www.jozanek.sk/,OK,jozanek@jozanek.cz,,Jana Gebauerová Havelková|majiteľ|3,,CZ,
https://www.jozko.sk/,OK,"obchod@jozko.sk.sk, info@jozko.sk, zlavaprevas@gmail.com, obchod@jozko.sk","0917 901 314, 0911 199 288",Zákazníkom Prevádzkovateľ|majiteľ|3,5,SK,
https://www.jshop.sk/,ERROR,,,,,,HARD_TIMEOUT_100s
https://www.kabea.sk/,OK,"objednavky@kabea.sk, reklamace@kabea.sk, ahoj@kabea.sk, info@kabea.sk","+420 725 419 680, 462698 160",,,CZ,
https://www.kabelecky.sk/,OK,info@kabelecky.sk,+420732503826,,,CZ,
https://www.kabelka.sk/,OK,"info@kabelka.sk, platby-podpora@comgate.cz","+420777701004, +420731650991, +420228224267",Česky Pre|manažér|3,2,CZ,
https://www.kadernickyservis.sk/,OK,"info@kadernickyservis.sk, info@kadernickyservis.cz","+421 910 742 063, +421 917 287 412, +420775821244, 00421910742063, 0910 742 063",Majerík Manažér|Manažér|5,5,SK,
https://pepperfield.sk/,OK,"eshop@pepperfield.com, hello@pepperfield.cz, eshop@pepperfield.cz, office@pepperfield.cz, spoluprace@pepperfield.cz","+420214214710, +420724012633, +420771500638, 0511477388, 0419445112",,,CZ,
https://www.kare.sk/,OK,"info@kare.sk, reklamacie@kare.sk, logistika@exterio.sk, info@belini.sk, reklamacie@belini.sk","+421 232 447 770, +421 905 244 737",Peter Sch|zakladatelia|3,4,SK,
https://kidero.sk/,OK,info@kidero.sk,"+421 2 2220 5992, 24259331",,,CZ,
https://www.kiehls.sk/,OK,"CESLOR.DPO@loreal.com, kiehls@sk.oaccare.com, kiehls@cz.oaccare.com",,,4,UNKNOWN,
https://www.kitos.sk/,OK,"eshop@kitos.sk, shop@kitos.cz, lehoucka@utc.cz, shop@kitos.sk","+421 277 270 049, +420731128629, 30003745, 44210822, 44161031",,4,SK,
https://www.knifestock.sk/,OK,info@knifestock.sk,"421243421089, 421 233 331, 301535500, +421 2 63454136",,5,SK,
https://www.knihyprekazdeho.sk/,OK,"kpkpiestany@gmail.com, kpkcentrum@gmail.com, kpkdanubia@gmail.com, kpkretro@gmail.com, kpkpbystrica@gmail.com","+421915800804, 0915 800 804",,4,SK,
https://www.kolorky.sk/,OK,"showroom@kolorky.cz, jsme@kolorky.cz, %20jsme@kolorky.cz","+420 777 898 620, +420 792 778 832, 443419080, 34837859, 0280604151",,,CZ,
https://www.kompava.sk/,OK,"obchod@kompava.sk, objednavky@kompava.sk, sekretariat@kompava.sk, hr@kompava.sk, sales.manager@kompava.sk","+421 327 740 001, +421 903 473 211, +421 901 722 022, +421 903 237 425, +421 902 522 440",Želmíra Komorechová|majiteľka|7,3,SK,
https://www.konopnafarmaliptov.sk/,OK,"info@konopnafarmaliptov.sk, matej.kovac@konopnafarmaliptov.sk, tomas.zilla@konopnafarmaliptov.sk, ekonom@konopnafarmaliptov.sk","+421905311977, +421908638414, +421904383582, +421911509677, +421918342201",Lukáš Kubáň|CEO|3,5,SK,
https://www.kosmetikomat.sk/,OK,info@kosmetikomat.cz,"+420 734 714 402, +420 212 246 813, +420 212 246 577",Predávajúci Predávajúcim|majiteľ|3,2,CZ,
https://www.koze.sk/,OK,"koze@koze.sk, statny.dozor@pdp.gov.sk","Rýchly nákup - 0911 963 498, 0904 640 409, +421 911 963 498",,5,SK,
https://www.kralux.sk/,OK,"info@kralux.sk, platby-podpora@comgate.cz","+421 222 205 736, +420 592 750 316, +420 228 224 267",,0,CZ,
https://www.krasnevone.sk/,OK,"info@krasnevone.sk, marketing@krasnevone.sk, velkoobchod@krasnevone.sk, feedback@krasnevone.sk","+421222205898, +421910644135, 207-444016, 207-444008, 207-444003",,2,CZ,
https://www.kupkresla.sk/,OK,"obchod@kupzidle.cz, obchod@kupkresla.sk, zss@zss.sk","+420736148302, +421 905 719 874",,2,CZ,
https://kytary.sk/,OK,"komunikacia@kytary.sk, reklamacia@kytary.sk","+421 220 924 324, 02/ 58272 172, 02/58272 104",,2,CZ,
https://www.l2.sk/,OK,"info@L2.sk, L2@L2.sk, staznosti@L2.sk","052/4524331, +421 948 320 091",,4,SK,
https://lacnekryty.sk/,OK,"info@lacnekryty.sk, objednavky@lacnekryty.sk","+421948755860, 948 755 860",Evia Majitelia|Majitel|3,5,SK,
https://www.lampyasvetla.sk/,OK,info@lampyasvetla.sk,"+421 800 601 760, 857149039",,,SK,
https://lanotte.cz/,OK,"sluzebnicek@lanotte.cz, info@lanotte.cz","00420777898441, +420 777 898 441, 777 898 441",,,CZ,
https://www.leifheit-online.sk/,OK,administrator@allset.cz,,,,SK,
https://lelosi.sk/,OK,info@lelosi.sk,,,,SK,
https://www.libristo.sk/,OK,info@libristo.sk,,Lukáš Kavina|konateľ|3,,CZ,
https://www.littleshoes.sk/,OK,"shoes@littleshoes.sk, reklamace@littleshoes.cz, lucie@littleshoes.cz","+420 773 00 10 80, 27 140 141, 54 150 287, 57 175 207, 46 178 106",,7,CZ,
https://www.lkbaits.cz/,OK,"info@lkbaits.cz, objednavky@lkbaits.cz, krasa@lkbaits.cz, reklamace@lkbaits.cz, fakturace@lkbaits.cz","+420733359542, 00420733359542, 00420605280710, 00420733367748, 00420773820343",,,CZ,
https://www.londonclub.sk/,OK,"info@londonclub.sk, info@londonclub.cz",420 577 544,London Clubu|zakladateľov|3,,CZ,
https://www.lubica.sk/,OK,"eshop@lubica.eu, predajna@lubica.eu, reklamacie@lubica.eu","+421 2 4020 8046, +421 2 4445 8684, 200 205 210, 215 218 220, 225 230 235",Súhlas Detaily|obchodný manažér|3,5,SK,
https://www.lumories.sk/,OK,info@lumories.sk,+421 258 419 273,Ansgar Weber|Konatel|3,8,SK,
https://www.luxivo.sk/,OK,"info@luxivo.sk, platby-podpora@comgate.cz","0902248611, +420 228 224 267",,4,UNKNOWN,
https://www.luxusnabielizen.sk/,OK,"info@luxusnipradlo.cz, info@luxusnabielizen.sk","+420 774 759 760, +420555500100, 555 500 100, 25870262, +420 774 759 764",Romana Zavadilová|CEO|3,,CZ,
https://www.luxusne-holenie.sk/,OK,"obchod@luxusne-holenie.sk, obchod@luxsne-holenie.sk, obchod@luxusni-holeni.cz, michal.byrtus@luxusne-holenie.sk","+420725548405, +420 773 163 895, +420 601 266 651, 420 777 163",Michal Byrtus|majiteľ|5,,UNKNOWN,
https://www.luxusne-pera.sk/,OK,"obchod@luxusne-pera.sk, info@ezapalovace.cz, obchod@luxusne-holenie.sk","+420725548405, +420 601 266 651, +420 773 163 895",Michal Byrtus|majiteľ|3,,UNKNOWN,
https://www.mackoviahracky.sk/,OK,"info@mackoviahracky.sk, shipment@darya.sk, rebox.sklad@gmail.com, info@mackovihracky.sk, statny.dozor@pdp.gov.sk","+421 944 627 725, 00421944627725, 00421904801759, 421 944 627, 421 904 801",Luxe Hry|majiteľ|3,5,SK,
https://www.mamido.sk/,OK,info@mamido.sk,"+421220512320, 0386491064",,,CZ,
https://manboxeo.sk/,OK,"podpora@manboxeo.sk, info@manboxeo.cz","+421 944 766 858, 944766858, 776 838 305",,,CZ,
https://www.manucafe.sk/,OK,"petra@manucafe.sk, info@manucafe.sk, zbynek.kasing@gmail.com","0221201040, +421 0221 201 04, 299 149 009",Malé Hoštice|majiteľ|5,+,CZ,
https://www.manutea.sk/,OK,"petra@manutea.sk, info@manutea.sk, info@manucafe.sk, zbynek.kasing@gmail.com","0221201040, +421 0221 201 04, +420 777 707 586, 299 149 009",Malé Hoštice|majiteľ|5,,CZ,
https://www.marimex.sk/,OK,"info@marimex.sk, info@marimex.cz","02/33004194, +421233004194",,3,SK,
https://www.marionnaud.sk/,OK,"info@marionnaud.sk, eshop@marionnaud.sk","0901902662, 421 901 902, 50371607",,,SK,
https://www.martons.sk/,OK,info@martons.sk,"+421944607208, +421910149253",Zoltán Márton|Zakladateľ|5,5,UNKNOWN,
https://www.mastersport.sk/,OK,"info@mastersport.sk, marketing@mastersport.cz, ales.smolka@mastersport.cz, vitezslav.rak@mastersport.cz, poradna@mastersport.sk","0918 665 685, 596 633 216, 041 421 5450, +421918665685",Třebovice Czech|Provozní|5,2,UNKNOWN,
https://www.mebik.sk/,OK,"info@mebik.sk, renovacie@mebik.sk","+421911894228, +421 904 359 191, +421 904 005 261, 0904 005 261, 0904 359 191",Slečna Eska|majiteľ|3,5,SK,
https://merch.sk/,ERROR,,,,,,HARD_TIMEOUT_100s
https://www.metalshop.sk/,OK,sklad@metalshop.sk,"+420 228 885 606, 52195500, 52106200, 52033400, 51927400",Kupujúceho Predávajúcim|majiteľ|3,2,CZ,
https://www.miadresses.sk/,OK,eshop@miadresses.sk,+421 902 469 024,,4,SK,
https://www.milenialcafe.sk/,OK,"info@milenialcafe.sk, INFO@MILENIALCAFE.CZ",+420731844127,,,CZ,
https://www.milinko-oblecenie.sk/,OK,"eshop@milinko-oblecenie.sk, platby-podpora@comgate.cz","00420 228 224 267, +421 908 440 229",,4,SK,
https://www.minikoioi.cz/,OK,"objednavky@minikoioi.cz, dnformed@dnformed.cz, gdpr@dnformed.cz","46982604, 532 198 888, +420 532 198 888, 532 198 877",,,CZ,
https://www.ministerstvohraciek.sk/,OK,"info@ministerstvohraciek.sk, info@ministerstvohracek.cz, silesgroup@gmail.com","+421220512321, +421 412 399 900, 421 220 512",Česká Republika|majiteľ|3,,CZ,
https://www.mobilego.sk/,OK,"obchod@mobilego.sk, reklamacie@mobilego.sk",+421 2 20 400 824,,4,SK,
https://sk.mobilfox.com/,OK,"info@mobilfox.hu, slovensko@mobilfox.hu","25540998, 43659688",Diller Kevin|generálny riaditeľ|5,,SK,
https://www.mobilonline.sk/,OK,info@mobilonline.sk,"+421 940 600 100, +421948349178, +421940642867, +421948198867, +421948909927",Huawei Veľkou|majitel|3,,SK,
https://www.mojaparty.sk/,OK,info@mojaparty.sk,"+421233059278, +421222205820",,,UNKNOWN,
https://www.mojkoberec.sk/,OK,"info@mojkoberec.sk, prodejna@mujkoberec.cz, predajna@mojkoberec.sk, ostrava@mujkoberec.cz, radka@mojkoberec.sk","+421 940 400 178, 00421232195596, +421 232 195 596, +420778527991, +421948048247",Marek Černý|Founder|5,0,CZ,
https://www.myaustria.sk/,OK,info@myaustria.sk,50337939,Branislav Lipan|Konateľ|7,,SK,
https://www.nabytok-harmonia.sk/,OK,"eshop@nabytek-harmonia.cz, expedice@nabytek-harmonia.cz, reklamace@nabytek-harmonia.cz, d.jurasek@nabytek-harmonia.cz","+420727897211, +420 778 496 752, +420 602 605 531, +420 778 946 752",,+,CZ,
https://www.najlacnejsie-knihy.sk/,OK,info@najlacnejsie-knihy.sk,+421 02 210 210 99,Lukáš Kavina|konateľ|3,,CZ,
https://www.nakupujzdravo.sk/,OK,"info@nakupujzdravo.sk, business@nakupujzdravo.sk, info@epadia.sk, platby-podpora@comgate.cz","+421 949 449 169 (8.00–15.00), +421949449169, +421918 846 327, 620610025, 999995321",,3,SK,
https://www.naturalprotein.sk/,OK,"info@naturalprotein.sk, info@naturalprotein.cz","+421 412 901 900, 724625716",Havlíčkovom Brode|prevádzkar|3,,CZ,
https://www.navlas.sk/,OK,"navlas@navlas.sk, info@pe-pe.cz, musialova@pe-pe.cz, hovorkova@pe-pe.cz, bezdek@pe-pe.cz","+420733546074, +420603930685, +420776246638, +420721219422, +420737929743",Tomáš Peroutka|riaditeľ|3,,SK,
https://www.navlasil.sk/,OK,"info@navlasil.sk, platby-podpora@comgate.cz","+421 222 205 738, +420 592 750 318, +420 228 224 267",,0,CZ,
https://nechtovyraj.sk/,ERROR,,,,,,HARD_TIMEOUT_100s
https://www.nefertitis.sk/,OK,"info(at)nefertitis.cz, info@nefertitis.cz","+420 601 392 805, 925 015090",,,UNKNOWN,
https://www.nekonecno.sk/,OK,"objednavky@nekonecno.sk, info@nekonecno.sk, borymall@nekonecno.sk, eurovea@nekonecno.sk, lakatosova@nekonecno.sk","+421 948 950 813, +421 947 920 946, 0533070837, 0477547800, 0995422630",Henrieta Lakatošová|konateľka|3,5,SK,
https://www.novakabelka.sk/,OK,info@novakabelka.sk,"02 333 234 30, +420 730 885 275",,,CZ,
https://www.nutraceutics.sk/,OK,"info@nutraceutics.sk, info@nutrceutics.sk","950 439 360, +421 950 439 360, +421 907 648 090",,2,CZ,
https://nutrifoodketo.sk/,OK,"info@nutrifood.sk, nutrifood@nutrifood.company, obchod@nutrifood.sk",+421948172718,,5,SK,
https://www.ochranneskla.eu/,OK,info@ochranneskla.eu,"+421904262470, +420 771 209 960",,5,SK,
https://www.odimon.sk/,OK,"office@odimon.com, info@odimon.sk, b2b@odimon.com, marketing@odimon.com, tender@odimon.com","0907123002, 0917104088, 0907 901 977, 0901 763 601, 0918 783 398",Igor Boledovič|CEO|3,5,SK,
https://www.odsuseda.sk/,OK,"objednavky@odsuseda.sk, info@odsuseda.sk","00421220 570 341, 20300000, +421 220 570 341, 420 601 170",Jan Ježek|riaditeľ|3,,CZ,
https://www.okfish.sk/,OK,"okfish@okfish.sk, ncrcra@gmail.com","0915 830 641, 686625824, +421 915 830 641, +421 904 044 360",Banská Bys|majiteľ|3,3,SK,
https://www.originalnehracky.sk/,OK,"obchod@originalnehracky.sk, sales@robotime-eu.com","+421905313888, 38600000",Sofia Bulharsko|sales|5,5,SK,
https://www.oxybag.sk/,OK,"info@oxybag.sk, info@oxybag.cz, sales@kartonpp.cz, reklamace@kartonpp.cz, gdpr@kartonpp.cz","Po–Pia: 8:00 – 15:00 hod. +420 737 283 639, +420 737 283 639, 26126 106, 24826 105, 24726 105",,2,CZ,
https://papilora.sk/,ERROR,,,,,,HARD_TIMEOUT_100s
https://www.penepex.sk/,OK,"info@penepex.cz, jan.novak@penepex.cz, petra.novotna@penepex.cz, info@penepex.sk, marco.sigismondi@penepex.cz","+420 728 706 343, 420 728 706",Staré Mesto|majiteľ|5,,CZ,
https://www.petcenter.sk/,OK,"infosk@petcenter.sk, pr@petcenter.cz, velkoobchodcz@petcenter.cz, velkoobchod@petcenter.cz, gdpr@petcenter.sk","233456818, +421233456818, 420 255 734",Česká Republika|majiteľ|3,+,SK,
https://www.pidilidi.sk/,OK,info@pidilidi.cz,"+420 725 518 759, 27711242",,2,UNKNOWN,
https://plantizia.sk/,OK,info@plantizia.sk,+421940842624,,5,SK,
https://www.pobalsa.sk/,OK,info@pobalsa.sk,0901 790 790,,5,SK,
https://pompo.sk/,OK,"info.eshop@pompo.sk, marcela.boskova@pompo.sk","046/8775550, 211991203, +421 903 733 007",Vladimír Šůla|zakladateľ|3,3,UNKNOWN,
https://premamku.sk/,OK,"info@premamku.sk, sales@yourcompany.com",+421903776896,Cookies Používame|sales|5,,SK,
https://www.prevysavace.sk/,OK,"info@prevysavace.sk, info@provysavace.cz, info@provysavace.sk","+421233889308, 960068000, +420 777 753 932, +421 2 58 27 21 72",,,CZ,
https://www.prezuvky.sk/,OK,info@prezuvky.sk,"+421918657972, +421905331930",,3,SK,
https://profikuchar.sk/,OK,profikuchar@profikuchar.sk,"+421 2 800 12 333, 02/ 58272 172, 02/58272 104, 02/ 58272 170",,4,SK,
https://www.puellavone.sk/,OK,"podpora@puellavone.sk, support@PUELLAvone.sk, gdpr@puellavone.sk","+421 552 302 652, +421905491699, +421 907 531 851",,5,SK,
https://www.puravia.sk/,OK,"info@puravia.sk, poradna@puravia.cz","+421950105034, +420227072207, +420 777 926 804",Evou Hájkovou|zakladateľkou|5,7,CZ,
https://www.rajapack.sk/,OK,info@rajapack.sk,"0800 400 414, 40267135, 503620128",Manager Captcha|Manager|3,,SK,
https://www.rajhraciek.sk/,OK,info@rajhraciek.sk,"+421 2 20 862 555, +421 2 58 272 172, 02/ 58272 170",,5,SK,
https://www.rastlinkovo.sk/,OK,"rastlinkovo@rastlinkovo.sk, sluzby@rastlinkovo.sk","00421950890198, 0950 890 198, +421 950 890 198",,5,SK,
https://www.rehabilitacnepomocky.sk/,OK,"info@rehasport.cz, bratka@rehasport.cz, martin@rehasport.cz, marek@rehasport.cz, ucetni@rehasport.cz","+420 800 200 900, +420 733 487 352, +420 721 721 524, +420 775 096 009, +420 602 371 321",Jan Kalista|konateľ|5,2,CZ,
https://remixshop.com/sk,OK,sk@remixshop.com,02 3332 9977,,,UNKNOWN,
https://www.remoska.sk/,OK,"info@remoska.eu, bordovska@remoska.cz","+420 556 802 603, +420 602 165 850, 20040000, 20050000, 20030000",Jakub Lašek|majitel|3,,CZ,
https://www.restorio.sk/,OK,"info@restorio.sk, info@restorio.cz",+420-212243241,,,SK,
https://www.sablio.sk/,OK,info@sablio.sk,"+420228222126, 228222126",,,CZ,
https://satelity.ellano.sk/,OK,"info@ellano.sk, pc@ellano.sk","+421908072878, +421911072878, 0908072878, 42607 139, 41929 129",Zuzana Nodžáková|Zodpovedný vedúci|7,5,SK,
https://www.saxana.sk/,OK,info@saxana.sk,"+421 232 115 470, 32 115 470",Roman Melíšek|konateľ|5,4,SK,
https://www.sexicekshop.sk/,OK,info@sexicekshop.sk,"+420720406406, 33 527 669",,,SK,
https://www.sexshop51.sk/,ERROR,,,,,,HARD_TIMEOUT_100s
https://www.shooos.sk/,OK,,,,,SK,
https://www.shox.sk/,OK,"obchod@shox.sk, hrmova@invelity.com, info@shox.sk, hello@affial.com",+421 948 004 010,,5,UNKNOWN,
https://www.sidas.sk/,OK,sidas@sidas.cz,"+420775610757, 26168685",,,UNKNOWN,
https://skinnersfootwear.sk/,OK,"hello@skinnersfootwear.sk, ECCNET-CZ@ec.europa.eu",+420 731 460 751,Peter Pro||4,,CZ,
https://www.skinny.sk/,OK,"info@skinny.sk, info@skinny.cz",+420 774 258 991,,,UNKNOWN,
https://www.sklenenyshop.sk/,OK,"info@sklenenyshop.sk, info@sklenenyshop.cz, reklamace@sklenenyshop.cz","+421 222205104, 28656563, 420 581 332",,,CZ,
https://skvelamoda.sk/,OK,"info@skvelamoda.sk, eshop@skvelamoda.sk","+421903776896, +421 915 329 538",Slovenská Obchodná|majiteľ|3,4,SK,
https://www.slippsy.sk/,OK,"slippsy@slippsy.com, info@slippsy.sk","+421905703930, 905 703 930",,,UNKNOWN,
https://slowlandia.com/,OK,"info@slowlandia.com, obchod@organica.sk, obchod@slowlandia.com, kariera@slowlandia.com, sutaz@slowlandia.com",,Michal Repík|zakladateľ|3,5,SK,
https://www.sluchadla-nausniky.sk/,OK,objednavky@sluchadla-nausniky.sk,"+421222205125, 25942344",Havlíčkův Brod|majiteľ|3,2,CZ,
https://www.smarty.sk/,OK,"bystrica@smarty.sk, bratislava.avion@smarty.sk, bratislava.eurovea@smarty.sk, kosice@smarty.sk, nitra.mlyny@smarty.sk","+421 947 498 242, +421 947 498 212, +421 947 498 227, +421 947 498 219, +421 947 498 218",,,SK,
https://www.soaphoria.sk/sk/,OK,"info@soaphoria.eu, timea@soaphoria.eu, podpora@soaphoria.eu, info@soaphorie.eu","+421917794437, +421 907 131 757",Soaphoria Zatvoriť|zakladatelka|3,5,SK,
https://www.softcotton.sk/,OK,"info@softcotton.sk, reklamacie@softcotton.sk, marek.zadrapa@softcotton.cz, marketing@softcotton.cz","+421944910414, 28604679, 094995/2010, +421 0944 910 41, 421 944 910",Marek Zádrapa|Zodpovedná osoba|5,0,CZ,
https://www.sorrygravity.sk/,OK,info@sorrygravity.sk,+420724382832,,,CZ,
https://spinkids.sk/,OK,info@spinkids.sk,+421 905 901 708,Vlastníkom Tovaru|Vlastník|3,2,CZ,
https://www.esportago.sk/,OK,"info@esportago.sk, info@sportago.cz","+420 799 537 977, +420 555 222 302, 22122180, 799 537 977",,,CZ,
https://sportano.sk/,OK,"kontakt@sportano.sk, gdpr@sportano.sk","+421 233 221 479, 208 705 654, 33 221 479",,3,SK,
https://www.status-pomocnici.sk/,OK,,,,3,SK,
https://www.supershape.sk/,OK,"redakcia@cvicte.sk, kamil.simkovic@supershape.sk, jana.simkovicova@supershape.sk, podpora@supershape.sk, eshop@supershape.sk","+421 908 825 390, +421 948 25 24 23, 44748485, 28990218",Pohyb Strava|CEO|3,,SK,
https://www.superstrava.sk/,OK,"obchod@superstrava.sk, info@superstrava.sk",0940 643 179 (09:00-15:00),Patrik Mikša|CEO|5,5,SK,
https://www.svetplodu.cz/,OK,"zakaznici@svetplodu.cz, velkoobchod@svetplodu.cz, svetplodupurchase@gmail.com, ondruchova@svetplodu.cz, purchase@svetplodu.cz","+420 603 738 106, +420 739 125 469",Tomáš Hofman|majitel|5,,CZ,
https://www.svihej.cz/,OK,"info@svihej.cz, dominikamartykanova@svihej.cz, misa.spackova@svihej.cz, tomaspetruska@svihej.cz, simonkracik@svihej.cz","+420 555 222 531, 602476355, 732132821, 723126359, 774195189",Tomáš Vaněček|Zakladatel|5,0,CZ,
https://www.svojtka.sk/,OK,"obchod@svojtka.sk, svojtka@svojtka.sk, objednavky@svojtka.sk, platby-podpora@comgate.cz","+421 233 329 180, +420 228 224 267, +421 2 3231 3214",,3,SK,
https://www.swee.sk/,OK,"info@swee.sk, platby-podpora@comgate.cz, ecc@economy.gov.sk","+421232180240, +420 228 224 267, +421 2 5827 2132",Lukáš Říha|konateľ|3,2,CZ,
https://www.symprove.sk/,OK,"help@symprove.sk, marketing@symprove.sk",+421800007772,,5,SK,
https://www.tasteofasia.sk/,OK,"info@tasteofasia.sk, platby-podpora@comgate.cz","+420 553 038 926, +420 228 224 267, 553 038 926",Dolní Suchá|prevádzkar|5,,CZ,
https://tiahome.sk/,ERROR,,,,,,HARD_TIMEOUT_100s
https://www.tonerpartner.sk/,OK,"info@tonerpartner.sk, reklamacie@tonerpartner.sk","+421233006877, 48158836, 33574011, 29964012",,,SK,
https://www.tpmove.sk/,OK,"info@puori.sk, p.cervenka@puori.com, hello@affial.com","+421907974012, +421907468433, 02/58272 172",Zakladateľ Puori|Zakladateľ|3,4,SK,
https://www.trenirkaren.sk/,OK,"objednavky@trenirkaren.sk, reklamacie@trenirkaren.sk, marketing@trenyrkarna.cz, adam.rozanek@trenirkaren.sk","911 060 067, +421 911 060 067, 827725-001, 701231276, 701224140",Adamom Rožánkom|majiteľ|3,2,CZ,
https://www.triola.sk/,OK,"info@triola.cz, triolaklub@triola.cz",476 769 977,,2,SK,
https://www.tufi.sk/,OK,info@tufi.sk,"+421949053926, 0552110202, 950912020, 0301712020, 242501 109",Nové Mesto|majiteľ|3,4,SK,
https://tvrdeneskla.eu/,OK,info@tvrzenaskla.eu,"+420 591 142 359, +421 222 205 145",,,CZ,
https://www.uni-max.sk/,OK,"e-shop@uni-max.sk, reklamace@uni-max.cz, reklamace@uni-max.sk, obchod@khnet.cz","+420 266 190 190, 23876794, 601609840",Renáta Schejbalová|Kontaktná osoba|5,0,CZ,
https://unizdrav.sk/,OK,"obchod@unizdrav.sk, reklamacie@unizdrav.sk, bratislava@unizdrav.sk, presov@unizdrav.sk, poprad@unizdrav.sk","905 684 954, 0905 684 954, +421 905 684 954, 0908 762 347, 051/7461815",Ján Lamanec|konateľ|3,3,SK,
https://vegmart.sk/,OK,"info@vegmart.sk, platby-podpora@comgate.cz, zss@zss.sk, tkidaho@stonline.sk","+421948091081, +420228224267",Roman Súlovec|konateľ|5,4,SK,
https://www.vesely-drak.sk/,OK,"eshop@vesely-drak.cz, info@vesely-drak.cz",+420605737588,,2,CZ,
https://www.vidaxl.sk/,OK,,,Wouter Bakker|Zakladateľmi|3,,SK,
https://www.vitaminyprezdravie.sk/,OK,info@vitaminyprezdravie.sk,+421 2 4020 0810,Karlova Ves|majiteľ|3,3,SK,
https://www.vsetkonamobil.sk/,OK,info@vsetkonamobil.sk,+421 43 2304 300,Adobe Commerce|Manager|3,,SK,
https://www.vitanella.sk/,OK,"info@vitanella.sk, info@torbia.sk","+421918785620, +421915572350, +421 2 3220 1144, +421 46 542 27 71, +421 46 542 06 85",,3,SK,
https://www.vivantis.sk/,ERROR,,,,,,HARD_TIMEOUT_100s
https://www.xupe.sk/,OK,info@xupe.sk,,,2,SK,
https://www.zajtra-doma.sk/,OK,objednavky@zajtra-doma.sk,"+421222205125, 25942344",Havlíčkův Brod|majiteľ|3,2,CZ,
https://www.zapakuj.sk/,OK,info@zapakuj.sk,"+421 950 887 079 (Po - Pia, 16:00 – 21:00), +421 950 887 079, 0950 887 079, 776 820 772, 22458735",Milan Lajčin|jednateľ|3,,CZ,
https://www.zapardrobnych.sk/,OK,info@zapardrobnych.sk,+421222205480,,,CZ,
https://zapatos.sk/,OK,info@zapatos.sk,+421233221537,,2,SK,
https://zlatezrnko.sk/,OK,,,,,SK,
https://www.zoohit.sk/,OK,service@zoohit.sk,+421 232 179 070,Greyfriars Bobby|majiteľ|3,2,SK,
